List	ItemNumb	$Cond	$fullitem	$Detail	$DetailPlace	DetailWC	$DetailClause	QuestPresent	$Question	ButtonPress	CorrectResp
5	102	"F"	"A few people today grow much of their food at home, but they are in a vast \n\nminority. That might change in the future with the introduction of smart \n\ngrow systems which use technology, such as precision grow lamps, to make \n\ngrowing food easier. Locally grown may mean home grown soon."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	103	"CE.N"	"*The kakapo is a species of ground-dwelling parrot native to \n\nNew Zealand.* Domestic cats* were introduced* to the \n\nisland in the* 17th* century* by Europeans.* The kakapo numbers* have now* \n\ndwindled down to critically* low levels.* The birds are asocial \n\nand hostile towards other members of their own species even \n\nduring* mating season.*"	"17th"	"cause"	22	"2nd"	0	"empty"	0	0
5	104	"EC.N"	"*One of Joan Didion's earliest writing assignments in the 1960s \n\nconcerned drug use among young people.* Joan Didion* used a novel,* \n\nnarrative-based style to help the public understand* the \n\nepidemic.* Fact-based reporting* could not relay* the \n\ndynamic nature of* ecstasy* culture as told by* its users.* It was the \n\npiece that made* Didion famous.*"	"ecstasy"	"cause"	40	"3rd"	0	"empty"	0	0
5	105	"F"	"The Tower of Babel has great importance to Mormons. The story says that \n\nas punishment for trying to build a structure to reach the heavens, \n\nlanguage was taken from the people. But Jared, who was a holy man, was \n\nspared and told to take his family to New World."	"sheep"	"note: this is from a story with two details"	0	"empty"	1	"Did Mexico have a recent political scandal involving voter fraud?"	3	0
5	106	"F"	"The Code of Hammurabi is perhaps the first record of law ever to be put \n\nto print. More than just laying down laws regarding taxes and justice, \n\nthe code identifies specific gods to worship, such as Ninazu as the patron \n\nof healing. Ninazu is often depicted with a serpent and staff symbol."	"serpent"	"empty"	0	"empty"	0	"empty"	0	0
5	107	"CE.B"	"*The Inca empire was a massive empire spanning from Ecuador to \n\nChile that formed in 1438.* Because* the smallpox virus* killed millions* of the \n\nIncans ahead of the Spanish arrival* in Peru,* the Inca* were easily* \n\ndefeated in the* mountains* without the need for* \n\nmuch combat.* The great empire lasted only* 100 years.*"	"mountains"	"effect"	40	"3rd"	0	"empty"	0	0
5	108	"F"	"In 1869, the 15th amendment to the constitution, giving African American \n\nmales the right to vote, came before the states for ratification. In some \n\nstates, even ones who fought with the Union during the civil war, many \n\nDemocrats resigned their office rather than even consider the amendment \n\nfor ratification."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	109	"F"	"The Marshall Plan was designed to lift Europe out of the economic carnage \n\nof WWII. However, the Soviet Union, suspicious of an alternative agenda, \n\nforbid Soviet-controlled states from accepting the offer to rebuild their \n\ncountries. The tension created from this ultimately led to the building \n\nof the Berlin Wall."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	110	"EC.B"	"*Treehoppers are forest dwelling insects that live on every continent except \n\nAntarctica.* The reason* large geckos* let treehoppers* rest \n\non their* chests* between periods* of feeding* is* the insects* have the* \n\nability to turn sap from plants* into honeydew.* There has not been much \n\nsystematic investigation into* the species.*"	"chests"	"effect"	23	"3rd"	0	"empty"	0	0
5	111	"EC.B"	"*Aesop's fables are handed down from ancient \n\nGreek sources.* The reason* most scholars* describe Aesop* as being from \n\na desert region near* Chad* in* North Africa* is* the fables* use animals* \n\nfrom arid climates mostly unknown to the Greeks* of \n\nantiquity.* His fables exist in multiple translations around* the world.*"	"Chad"	"effect"	23	"3rd"	0	"empty"	0	0
5	112	"CE.B"	"*Mountaintop mining involves the removal of land on top of \n\ncoal seams.* Because* the removed rock* is dumped into* valleys to be swept \n\naway by now* iron* infused groundwater,* regional biodiversity* has plummeted \n\nin* areas miles away from the center of* mining activity.* Mountaintop \n\nmining is particularly prominent in the* Appalachian Mountains.*"	"iron"	"cause"	27	"2nd"	0	"empty"	0	0
5	113	"F"	"Brown bananas are often tossed in the bin or passed over at the market. \n\nHowever, recently researchers have discovered that spotted bananas contain \n\na compound called Tumor Necrosis Factor that can destroy cancerous tumors. \n\nIt is possible that a brown banana a day could keep the cancer away."	"spotted"	"empty"	0	"empty"	0	"empty"	0	0
5	114	"EC.N"	"*George Fox founded the Quaker religion \n\nin England.* Many Quaker converts* were kept in* prison for decades \n\nacross the* British Empire.* The Quakers* openly mocked* the Church of \n\nEngland for* communion* rituals emphasized by* the priests.* George Fox \n\nlived to see the British government release \n\nhis friends from* prison unharmed.*"	"communion"	"cause"	31	"3rd"	0	"empty"	0	0
5	115	"F"	"An opera and a musical are both defined as a story that is set to music. \n\nHowever, musicals incorporate dancing and acting that involves speech-like \n\nsinging and the use of a microphone. Opera, on the other hand, involves \n\na fuller sound that is always supported instead of belted."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
5	116	"EC.M"	"*Angelsharks are bottom-dwellers with flat bodies \n\nsimilar to rays.* Sea aquariums* keep petting* tanks stocked \n\nwith the* tan* shark for children* to touch* because* the angelshark* has a docile* \n\ndemeanor and low reactivity in comparison to other* shark species.* \n\nIn the wild, angelsharks are most commonly found in* \n\nwarm waters.*"	"tan"	"effect"	14	"3rd"	0	"empty"	0	0
5	117	"CE.B"	"*The main environmental impact from Greek yogurt production is the creation of \n\nacid whey as a by-product.* Because* the environment* cannot absorb* large doses \n\nof the whey without poisoning* the ecosystem,* yogurt companies* are looking \n\nto* chemists* for ways to* reuse it.* Greek yogurt produces up to four \n\ntimes more whey than* conventional yogurt.*"	"chemists"	"effect"	37	"3rd"	0	"empty"	0	0
5	118	"F"	"Parental depression often impacts the eldest children disproportionately. \n\nFor example, at eight, Alison Bechdel, the famous writer, reports feeling \n\nresponsible for providing care for her younger siblings and her depressed \n\nmother. Not surprisingly, this sort of role often falls on eldest \n\ndaughters more so than on eldest sons."	"eight,"	"empty"	0	"empty"	0	"empty"	0	0
5	119	"EC.N"	"*There is speculation that astronaut Jerry Ross holds the record for most \n\nspacewalks.* Two Russian astronauts* are currently* ranked as having \n\ncompleted more official spacewalks* than him.* Jerry Ross* may have* \n\nconducted several covert walks in* medium* Earth orbit to repair* spy \n\nsatellites.* NASA will not confirm or deny his* additional walks.*"	"medium"	"cause"	37	"3rd"	0	"empty"	0	0
5	120	"F"	"Black holes are regions of spacetime that have such strong gravitational \n\neffects that nothing can escape from inside. The theory is that when atoms \n\nare compact enough, they can deform spacetime to form a black hole. \n\nSpacetime here refers to the inclusion of time as a fourth dimension of \n\nspace."	"empty"	"empty"	0	"empty"	1	"Might brown bananas help destroy cancer cells?"	1	1
6	1	"EC.B"	"*Andy Warhol had rheumatic fever \n\nas a child.* The reason* Warhol's heart* was restricted* in its ability to pump \n\noxygen through his* lungs* later* in life* is* the fever* left scars on* \n\nthe valves of his heart at an* early age.* Warhol died as an adult from a \n\ndysregulated heartbeat after a* routine surgery.*"	"lungs"	"effect"	23	"3rd"	0	"empty"	0	0
6	2	"F"	"Most of Star Trek's science is based on the energy-matter conversion \n\nhypothesis. When in deep space, the ship's energy shield protects it from \n\na hull breach. If there is a breach, the same energy can be bounded into \n\nmatter to repair the hull. Although its application is fictional, the \n\nprinciple is rooted in science."	"breach."	"empty"	0	"empty"	0	"empty"	0	0
6	3	"F"	"The Donskoy hairless cat was bred in the late 20th century in Russia. The \n\ncat is unrelated to another hairless breed of cat, the Sphynx. They come \n\nby their hairlessness through separate genetic mutations. Despite their \n\nlack of hair, the cats require frequent grooming and have excessively oily \n\ngrey skin."	"grey"	"empty"	0	"empty"	0	"empty"	0	0
6	4	"EC.N"	"*The smallest species of frog in the world lives in Papua \n\nNew Guinea.* Field researchers* discovered the* \n\ntiny frogs with yellow* stripes* on their back* only \n\nrecently.* The frog's call* resembles the* sound \n\nof an insect in the* dense forests.* They have garnered \n\ninterest from the scientific community in* recent years.*"	"stripes"	"effect"	22	"3rd"	0	"empty"	0	0
6	5	"EC.B"	"*Animal behaviorists recently found that dogs are attuned \n\nto human emotion.* The reason* the dogs* displayed* behaviors most commonly \n\nassociated with the experience* of stress* is* the behaviorists* exposed \n\nthe* dogs at a lab in* Toronto* to human* fear pheromones.* It brings truth \n\nto the rumor that animals can* smell fear.*"	"Toronto"	"cause"	36	"3rd"	0	"empty"	0	0
6	6	"F"	"It is believed that animal domestication began with sheep and dogs around \n\n16000 years ago. One way to confirm the origins of domestication is \n\nthrough cave paintings. For example, a painting from the 9th century BC \n\nin Iran depicts a man riding a camel. Camel domestication must reach back \n\nat least that far."	"Iran"	"empty"	0	"empty"	0	"empty"	0	0
6	7	"F"	"Almost half of the nation tuned in to hear The Beatles sing on the Ed \n\nSullivan show. The show made the audience wait until the end before they \n\nlet them perform in order to ensure the audience would watch all the way \n\nthrough. It's still the most watched entertainment ever aired on \n\ntelevision."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	8	"EC.M"	"*The Jeju dog was brought back from the edge of extinction \n\nin Korea.* The Koreans* built a monument* in white* marble* to honor \n\nthe Jeju as a* heritage animal* because* the Japanese* ordered the* slaughter \n\nof dogs indigenous to Korea during one of their* military occupations.* \n\nMany Koreans covet a Jeju as* a pet.*"	"marble"	"effect"	21	"3rd"	0	"empty"	0	0
6	9	"F"	"The Parker Probe is the first space probe to be named after a living \n\nperson. NASA launched the probe with a mission to touch the sun in as \n\nlittle as 12 weeks. The probe also has the distinction of being the \n\nfastest man-made object ever. It has already finished its orbit of Venus."	"sun"	"empty"	0	"empty"	0	"empty"	0	0
6	10	"F"	"The scale of E-flat major is typically used to write music with bold \n\nsounds, as is used in heroic movies. It is unique in that it has three \n\nflats. Brass instruments are usually used to produce the bombastic sounds. \n\nBut, when paired with wind instruments, the scale produces a softer sound."	"empty"	"empty"	0	"empty"	1	"Did the cave paintings depict a man hunting a boar?"	3	0
6	11	"F"	"In 2005, the food pyramid was updated following recognition that its \n\nallowance of food was unhealthy. For example, 8 oz of beef a day was \n\npermitted under the pyramid and has been directly linked to heart disease. \n\nThe importance of fats was also understated. Unsaturated fats were unduly \n\nrestricted despite offering benefits to health."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	12	"CE.N"	"*Early organization of law in colonial societies faced many \n\nsetbacks.* The people* no longer* wanted to be associated with \n\ntheir* old countries.* The colonists* did not* participate on* councils* with \n\nthe magistrates to* develop laws.* The colonies were split as how \n\nbest to handle the question* of justice.*"	"councils"	"effect"	29	"3rd"	0	"empty"	0	0
6	13	"F"	"The World Series began when the newly formed American League challenged \n\nthe National League to a game. The American League's Boston Red Sox won \n\nthe game against the Pittsburgh Pirates. Two years later, the Pirates \n\nrenewed the challenge and restored the honor of the National League. The \n\nseries has been played every year since."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	14	"EC.N"	"*Stalkers will explore all avenues to discover private information about \n\ntheir victims.* The Privacy Act* was passed to* \n\nlimit the disclosure of personal information by* government \n\ninstitutions.* John Bardo* obtained the* address of a murder victim he \n\nstalked for several* weekends* through* the DMV.* Bardo is currently serving a \n\nlife sentence in* maximum security.*"	"weekends"	"cause"	41	"3rd"	0	"empty"	0	0
6	15	"F"	"In exercise science, the best type of workout is hotly disputed. While \n\nsome experts promote cardio as a way to boost metabolism for the day to \n\ncome, others point to lifting weights in the evening as a way to leverage \n\nprotein synthesis. The correct answer is really based on the person's \n\nindividual goals."	"evening"	"empty"	0	"empty"	0	"empty"	0	0
6	16	"F"	"Prime Minister Winston Churchill delivered a famous speech to the House \n\nof Commons in 1940. Churchill warned that German invasion of Britain was \n\nall too possible, but that if they found allies in the New World, they \n\ncould prevail together. It was an indirect plea to President Roosevelt \n\nto join the war."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	17	"CE.M"	"*Quechuan farming practices in the Andes offer a lesson to \n\nindustrial farmers.* Quechuan farmers* needed to adapt* crops to the \n\nextraordinary range of climatic diversity in* the Andes,* so* future generations* \n\nwill be able* to grow* wheat* in environments changed by* global warming.* \n\nThe Quechuan methods can be mimicked in more* temperate regions.*"	"wheat"	"effect"	37	"3rd"	0	"empty"	0	0
6	18	"F"	"Pluto doesn't have enough mass to clear its orbit and become the dominant \n\nbody in the vast Kuiper belt. Clearing its orbit is one of the defining \n\ntraits of a planet. Without that, Pluto can only be considered a dwarf \n\nplanet. The reclassification rocked the world's view of the solar system."	"mass"	"empty"	0	"empty"	1	"Did the Pirates play the Red Sox during the first World Series?"	1	1
6	19	"F"	"Aaron Burr and Alexander Hamilton were frequent political opponents. After \n\nHamilton attacked Burr's character during a presidential campaign, Burr \n\nchallenged him to a duel with repeating caplock pistols. Burr won the \n\nduel, killing Hamilton to the outrage of the nation. He then lost the \n\npresidential election."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	20	"CE.M"	"*One indicator used to judge living conditions in Allegheny \n\nCounty is air quality.* Allegheny County* has a large* amount \n\nof particle pollution from* aluminum* production in its* \n\nouter regions,* so* the county* has been unable* to move up in \n\nrankings of livability for* several years.* Ecologists insist \n\naction must be taken to preserve* living conditions.*"	"aluminum"	"cause"	24	"2nd"	0	"empty"	0	0
6	21	"F"	"The most labor-intensive activity on farms is the harvest. It's no \n\nsurprise then that the greatest number of farming machinery is dedicated \n\nto making this process more efficient. For example, specialized equipment \n\nis used to remove seeds from the crops as they are transported down a \n\nconveyor belt."	"harvest."	"empty"	0	"empty"	0	"empty"	0	0
6	22	"EC.N"	"*The success of the Romans depended on more than their military \n\nfortitude.* Few Romans* died from* diseases associated with the \n\nconsumption of* parasites* in water.* The Romans* built sewage* systems \n\nto keep drinking water separated from* waste runoff.* The technology had the \n\nadvantage of keeping Roman soldiers fit during* long campaigns.*"	"parasites"	"effect"	23	"3rd"	0	"empty"	0	0
6	23	"F"	"Ironically, the first video ever to air on MTV was Video Killed the Radio \n\nStar. The song had actually been written in the decade prior to the 1980s \n\nlaunch of MTV. Its lyrics seemed prophetic, but in later decades, MTV \n\nplayed less and less music whereas music still dominates the radio."	"1980s"	"empty"	0	"empty"	0	"empty"	0	0
6	24	"CE.B"	"*The pangolin is a type of nocturnal \n\nanteater.* Because* medicinal qualities* are attributed* to the* scales* of the \n\nanimal for use against* various diseases,* the pangolin* is trafficked at* \n\nsteep prices more than any other mammal in* the world.* A pangolin specialist \n\ngroup has arisen to combat this issue in Asia* and Africa.*"	"scales"	"cause"	16	"2nd"	0	"empty"	0	0
6	25	"CE.B"	"*Small farms are becoming a business of \n\nthe past.* Because* many farmers* are having a* difficult time making \n\nenough money off corn sales to* stay solvent,* their farmland* is being \n\nused* in* Indiana* as space for solar panel* power plants.* Farming \n\nproduction in the state is at an* all-time low.*"	"Indiana"	"effect"	33	"3rd"	0	"empty"	0	0
6	26	"CE.B"	"*On August 13, 1964, Kitty Genovese was stabbed, sexually assaulted, and \n\nmurdered in Queens.* Because* people in groups* tend to assume* someone \n\nelse will take responsibility even in* emergency \n\nsituations,* thirty-eight witnesses* did not call* the police for help \n\non the* morning* of* Genovese's murder.* The murder stimulated \n\nsocial psychological research into the* bystander effect.*"	"morning"	"effect"	42	"3rd"	0	"empty"	0	0
6	27	"F"	"Most people think of dyslexia as seeing words or letters that are \n\nreversed, but that phenomenon only occurs in a small number of dyslexic \n\npatients. Instead, people with dyslexia often see the words move while \n\nreading and report migraines, nausea, and dizziness. Reading is literally \n\npainful for them."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	28	"EC.M"	"*Death Valley in California contains sections of rock covered in pictographs \n\nmade by prehistoric civilizations.* The rock walls* contain unmarred* \n\nimages of ancient rituals in* the region* because* indigenous populations* have \n\nlong* deemed the valley near the* badlands* to* be uninhabitable.* \n\nThe pictographs are under threat from the increased development \n\nhappening in the* valley today.*"	"badlands"	"cause"	38	"3rd"	0	"empty"	0	0
6	29	"F"	"The ancient pharaohs of Egypt built more pyramids than just the three \n\nfamous pyramids of Giza, but not all have survived. The Black Pyramid, \n\nbuilt by King Amenemhat III, only survives in partial form. When \n\noriginally built, the pyramid had a polished granite capstone. The pyramid \n\nwas originally one of eleven."	"granite"	"empty"	0	"empty"	0	"empty"	0	0
6	30	"EC.M"	"*Drug dealers surprisingly do report and pay taxes on \n\ntheir income.* The federal government* is unlikely to* legalize \n\ndrugs in the* near future* because* legalized drug businesses* could take tax* \n\ndeductions in excess of* five* billion dollars.* Drug laws often have \n\nlittle to do with the dangers of the* drug itself.*"	"five"	"cause"	35	"3rd"	1	"Did Amenemhat build the Black Pyramid?"	1	1
6	31	"EC.B"	"*Auroras are awe-inspiring waves of color illuminated \n\nin the sky.* The reason* many tourists* choose to fly* in the* spring* months* \n\nto Alaska* is* the Alaskan state* is listed in* travel magazines for its* \n\nbeautiful auroras.* The lights are believed to have an electrical origin in the* \n\nupper atmosphere.*"	"spring"	"effect"	20	"3rd"	0	"empty"	0	0
6	32	"CE.M"	"*Leafcutter ants maintain mushroom farms in humid \n\nenvironments.* The ants* cover the* mushrooms with a \n\ncompound produced in their* saliva* from* \n\nchewing plants,* so* the mushrooms* thrive without* suffering from \n\ndiseases brought on by bacteria living in* the area.* The flourishing of \n\nthe mushroom gardens is critical for the ant* colony's survival.*"	"saliva"	"cause"	20	"2nd"	0	"empty"	0	0
6	33	"CE.B"	"*The Internet has become fascinated with a microscopic animal called a \n\ntardigrade.* Because* the creatures* have been found* alive following \n\ndecimation by* wildfires* of* jungle regions,* the species* is believed to* \n\nhave enough genetic diversity to survive a future* extinction event.* \n\nThe genetic variety can make classifying the tardigrade difficult* \n\nfor taxonomists.*"	"wildfires"	"cause"	23	"2nd"	0	"empty"	0	0
6	34	"CE.M"	"*Citalopram is an antidepressant of the selective serotonin reuptake \n\ninhibitor class.* Other drugs* have a low* probability \n\nof interacting with Citalopram to produce unwanted* \n\nside effects,* so* the drug* was reported by* independent reviewers \n\nin* Sweden* to be among the safest in* its class.* Depression typically \n\nsubsides within two weeks from the* first dose.*"	"Sweden"	"effect"	36	"3rd"	0	"empty"	0	0
6	35	"F"	"Theodore Roosevelt is still the youngest person to have ever served as \n\nPresident. Roosevelt was sickly as a child, but rather than resting in \n\nbed, he pushed himself to roam the outdoors to recover. As president, he \n\npleased many environmentalists when he set aside land for preservation \n\nby creating the national parks system."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	36	"F"	"Chinchillas live in herds in the high altitudes of the Andes. The rodents \n\nhave the densest fur of all mammals with sixty hairs sprouting from a \n\nsingle follicle, but they are so small that it takes many of the animals \n\nto make one shawl. Many Peruvians also keep them as pets."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	37	"F"	"The pepper-box revolver is a multiple-barrel firearm. One powder charge \n\ncan accidentally ignite all the other charges in the weapon \n\nsimultaneously. This can have a bonus effect of launching many bullets \n\nsimultaneously, but if the person firing isn't ready for it, it can cause \n\nunexpected kickback, knocking some off their feet."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	38	"CE.N"	"*Hot air balloons are a popular way to capture an aerial view of \n\nthe Earth.* Wind gusts* can change* direction \n\ndramatically with small changes in the* altitude* of* the \n\natmosphere.* Even experienced pilots* can have* difficulty piloting \n\nthe balloons safely some of* the time.* Balloons have collided \n\nwith tall buildings in cities* like Chicago.*"	"altitude"	"cause"	27	"2nd"	0	"empty"	0	0
6	39	"F"	"The Emancipation Proclamation did not free all slaves. Lincoln's \n\nproclamation freed slaves living in states in open rebellion against the \n\nUnited States. Delaware, a state that did not secede, still could and did \n\nhold slaves. Slaves in Delaware were freed until after the Civil War ended \n\nin 1865 when the 13th Amendment became law."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	40	"F"	"Good hygiene has often been hailed as one of the reasons for the superior \n\nhealth of modern society. However, too much cleanliness is paradoxically \n\nblamed for conditions such as polio and the rise of autoimmune disorders. \n\nIt seems that some exposure to germs is good for the body. Moderation \n\nseems to be the key."	"autoimmune"	"empty"	0	"empty"	0	"empty"	0	0
6	41	"CE.N"	"*Alexander the Great subjugated Egypt under \n\nGreek rule.* The Egyptians* needed to be* united \n\nwith the Greeks in the years following* Alexander's \n\nconquest.* A Greek Pharaoh* established a* god of* wisdom* with \n\na Greek appearance and* Egyptian clothes.* Worship of the god Serapis \n\ncontinued for another* 600 years.*"	"wisdom"	"effect"	31	"3rd"	0	"empty"	0	0
6	42	"CE.N"	"*The Vietnam War left the surrounding countries with fields \n\nfilled with land mines.* The mines* have been* \n\nresponsible in Cambodia for lost* buffalo* and over 60,000* \n\ncivilian deaths.* Mine clearance* is being* executed by the United \n\nNations as a* humanitarian effort.* The use of mines \n\nas a military weapon* continues today.*"	"buffalo"	"cause"	23	"2nd"	1	"Was John F. Kennedy the youngest person to serve as President of the United States?"	3	0
6	43	"EC.M"	"*The Battle of the Alamo was followed by a second, lesser known massacre of \n\nthe Texan army.* The Mexican army* encircled the* Texan troops with \n\na substantial* cavalry force* because* the retreating Texans* made frequent* \n\nstops for their* oxen* to graze in* open plains.* The battle took more Texan \n\nlives than that of* the Alamo.*"	"oxen"	"cause"	39	"3rd"	0	"empty"	0	0
6	44	"F"	"Many of today's most widely known fairy tales were written by Hans \n\nChristian Andersen. His tales reflect Christian ideology, but many of his \n\ncharacters were also based on folklore he heard while growing up in \n\nDenmark. He included subtle pagan rites from this lore within an otherwise \n\nChristian framework."	"Denmark."	"empty"	0	"empty"	0	"empty"	0	0
6	45	"CE.B"	"*Murasaki Shikibu, a woman, wrote the first novel \n\nin the 11th century.* Because* murasaki Shikibu* served at court* for a royal \n\nwoman with a love for archaic* grammar* in poetry,* the novel* centers on\n\n the* numerous love affairs happening in the Imperial palaces* \n\nof Tokyo.* The Tale of Genji has been translated into* numerous languages.*"	"grammar"	"cause"	28	"2nd"	0	"empty"	0	0
6	46	"F"	"Mexico's government legalized the ownership of slaves in the early 19th \n\ncentury. The hope was that it would persuade affluent Americans to \n\nimmigrate from the West into Mexico. However, only a few years later, the \n\ngovernment changed their mind, turning their state into more of a \n\ndemocracy and banning slavery for good."	"West"	"empty"	0	"empty"	0	"empty"	0	0
6	47	"EC.N"	"*The USS Maine sank on March 28, 1888, in the \n\nCaribbean Sea.* A war* broke out along* cotton trade routes between \n\nthe Spanish and* American governments.* American authorities* believed \n\nan* underwater mine set off the explosion responsible for* capsizing* the* \n\nnaval ship.* The war ended in just four* short months.*"	"capsizing"	"cause"	39	"3rd"	0	"empty"	0	0
6	48	"EC.B"	"*The three goddesses accepted as the Fates were the personification \n\nof destiny.* The reason* Greek parents* laid sacrifices* on maple wood altars \n\nat* shrines* to* the Fates* is* the Fates* had the power* to determine the \n\nfuture of the* recently born.* The three Fates were ever present in the lives \n\nof the* ancient Greeks.*"	"shrines"	"effect"	24	"3rd"	0	"empty"	0	0
6	49	"CE.B"	"*The northern hairy-nosed wombat lives underground in a network \n\nof burrows.* Because* the tunnels* stay at a* climate ideal to the \n\ncomfort of* the animal,* the wombats* avoid emerging* above ground \n\ninto the harsh* winds* typical of* their habitat.* Young are \n\nusually born during the wet season between November* and April.*"	"winds"	"effect"	35	"3rd"	0	"empty"	0	0
6	50	"F"	"Jersey is a small island nation off the coast of England. As a reward for \n\nharboring him during the English Civil War, King Charles I gifted the \n\npeople of Jersey a swath of land in the new world. They fittingly named \n\nthis land New Jersey. However, the land was ultimately settled by the \n\nDutch."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	51	"F"	"Asian gypsy moths are invading the United States and wreaking billions \n\nof dollars of havoc. They feed more voraciously than other moth species \n\nand secrete harmful substances from their glands as they feed. Cargo ships \n\ninbound from Asia, believed to be full of eggs, are being asked to spray \n\ntheir ships with biopesticides."	"glands"	"empty"	0	"empty"	0	"empty"	0	0
6	52	"F"	"Early on, human embryos develop gill slits in the neck. These slits will \n\neventually close, leaving just one open for development of the ear. Later, \n\nthe embryo will develop a tail which recedes to form the tissue of the \n\ncoccyx. It's unclear to biologists why the human embryo develops and then \n\ndiscards such features."	"tail"	"empty"	0	"empty"	0	"empty"	0	0
6	53	"F"	"The unicorn has captured the fancy of many cultures. Archeologists have \n\nfound depictions of single-horned animals on seals from vessels in Persia. \n\nDespite early speculation that they may depict unicorns, it is believed \n\nthat the single horn is a result of showing the image in profile."	"empty"	"empty"	0	"empty"	1	"Have you read about Fairy Tales?"	1	1
6	54	"CE.N"	"*The sinking of the Estonia cruise ship in 1994 shocked \n\nthe world.* The ship* took on a* steep list at night from water \n\nflooding* the bow.* The passengers* on board could* not reach the \n\nlifeboats on the* starboard* side of* the ship.* Nearly one thousand people \n\ndrowned during the sinking of* the Estonia.*"	"starboard"	"effect"	37	"3rd"	0	"empty"	0	0
6	55	"F"	"The Great Famine was a period of starvation that happened in Ireland \n\nduring the mid 19th century. However, the Irish didn't starve due to any \n\nenvironmental disaster. They had plenty of potatoes, but the British \n\nforced the Irish to export them to compensate for disease among crops \n\nthroughout the rest of Europe."	"potatoes,"	"empty"	0	"empty"	0	"empty"	0	0
6	56	"F"	"Alan Shepherd, the first man to be launched into space by NASA, decided \n\nto drink a bunch of coffee before he took off, but NASA didn't have a way \n\nfor him to relieve himself once he was strapped to the rocket. Shepherd \n\nbecame the first man to pee his pants in space."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	57	"EC.N"	"*One of the most dangerous substances for pregnant women to consume \n\nis alcohol.* Alcohol exposure* can result in* major neurological \n\ndamage to the* hippocampus* of the* fetal brain.* The human fetus* has a* \n\nparticularly underdeveloped set of organs for breaking* down alcohol.* \n\nPregnant alcoholics should seek support to ensure they do* \n\nnot relapse.*"	"hippocampus"	"effect"	24	"3rd"	0	"empty"	0	0
6	58	"CE.N"	"*On the Antiques Road Show, people would bring antiques from their home for \n\nappraisal on live TV.* The items featured* often sold* within hours for \n\nprices inflated beyond their* market value.* The show's appraisers* sometimes \n\nlied* about the* rarity* of objects brought in by* their friends.* Netflix \n\nhas expressed interest in rebooting* the show.*"	"rarity"	"effect"	39	"3rd"	1	"Have you read about Neil Armstrong?"	3	0
6	59	"F"	"The Grave Creek Mound in West Virginia is a remnant of an ancient \n\ncivilization. Weapons made out of obsidian were found at the site, but \n\nobsidian only occurs in volcano-rich regions. A vast trade network must \n\nhave existed in ancient North America for such rock to appear so far from \n\na volcano."	"volcano"	"empty"	0	"empty"	0	"empty"	0	0
6	60	"F"	"Social security funding is a growing concern in the United States. Rumors \n\nof funding being depleted over the next several decades have been \n\nspreading in the news. However, politicians claim that they will continue \n\nto ensure funding for social security. The truth about its longevity is \n\ndifficult to ascertain."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
6	61	"EC.B"	"*The lipstick plant is prized for its lipstick tube-like \n\nflower buds.* The reason* plant enthusiasts* place lipstick* \n\nplants in gardens in the hopes of creating* interesting \n\naesthetics* is* the plant* grows on the* surface of other organisms \n\nwithout needing* nutrients* from them.* The flowers can be found \n\nin the wild all* across Asia.*"	"nutrients"	"cause"	40	"3rd"	0	"empty"	0	0
6	62	"EC.M"	"*Sigmund Freud was almost another Jewish person lost to the Nazis \n\nduring WWII.* Freud's friends* were able to* convince him to flee \n\nAustria in* October* for England* because* his daughter* was aggressively* \n\ninterrogated for three days early during* the war.* Had he stayed, he likely \n\nwould have been arrested* and killed.*"	"October"	"effect"	25	"3rd"	0	"empty"	0	0
6	63	"EC.N"	"*Soil erosion is a growing concern among agricultural \n\nscientists.* Soil erosion* will replace* petroleum \n\nscarcity as the nation's most critical natural* resource \n\nproblem.* Heavy demands* continue to be* placed on \n\nfarmland by* soybean* production in* the Midwest.* The problem will continue \n\nto grow with the expansion of* the population.*"	"soybean"	"cause"	33	"3rd"	0	"empty"	0	0
6	64	"EC.B"	"*Dadaism is an art movement that developed in response to the \n\nsenselessness of WWI.* The reason* the Dada poets* used language* \n\nabsurdly with nonsense vocabulary meant to break with* \n\ntraditional form* is* the Dadaists* saw* intellectual \n\nconformity as the* Imperialist* mission at the heart \n\nof* the war.* Many of the Dada artists evolved* into Surrealists.*"	"Imperialist"	"cause"	40	"3rd"	0	"empty"	0	0
